Method	Dataset	Metric	Value	Set
EpitopeVec	C. trachomatis	AUC	0.568259163970095	NoLeakage
EpitopeVec	C. trachomatis	F1	0.595424836601307	NoLeakage
EpitopeVec	C. trachomatis	MCC	0.127359578708344	NoLeakage
EpitopeVec	C. trachomatis	PPV	0.654924514737599	NoLeakage
EpitopeVec	C. trachomatis	NPV	0.470300489168414	NoLeakage
EpitopeVec	C. trachomatis	Sensitivity	0.545835829838227	NoLeakage
EpitopeVec	C. trachomatis	Specificity	0.583694709453599	NoLeakage
EpitopeVec	C. trachomatis	Balanced accuracy	0.564765269645913	NoLeakage
EpitopeVec	C. trachomatis	Accuracy	0.561304039688164	NoLeakage
EpitopeVec	Filoviridae	AUC	0.549524875836132	NoLeakage
EpitopeVec	Filoviridae	F1	0.510483135824977	NoLeakage
EpitopeVec	Filoviridae	MCC	0.0984924723158123	NoLeakage
EpitopeVec	Filoviridae	PPV	0.477001703577513	NoLeakage
EpitopeVec	Filoviridae	NPV	0.620462046204621	NoLeakage
EpitopeVec	Filoviridae	Sensitivity	0.549019607843137	NoLeakage
EpitopeVec	Filoviridae	Specificity	0.550512445095168	NoLeakage
EpitopeVec	Filoviridae	Balanced accuracy	0.549766026469153	NoLeakage
EpitopeVec	Filoviridae	Accuracy	0.549874266554904	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	AUC	0.522054131219353	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	F1	0.376445164775797	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	MCC	0.0345504926800905	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	PPV	0.323551263001486	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	NPV	0.708635554947311	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	Sensitivity	0.450012916559029	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	Specificity	0.587074829931973	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	Balanced accuracy	0.518543873245501	NoLeakage
EpitopeVec	Human Gammaherpesvirus 4	Accuracy	0.545268300370341	NoLeakage
EpitopeVec	Influenza A	AUC	0.488943488943489	NoLeakage
EpitopeVec	Influenza A	F1	0.511848341232227	NoLeakage
EpitopeVec	Influenza A	MCC	-0.0587734862854531	NoLeakage
EpitopeVec	Influenza A	PPV	0.521545319465082	NoLeakage
EpitopeVec	Influenza A	NPV	0.419866444073456	NoLeakage
EpitopeVec	Influenza A	Sensitivity	0.502505368647101	NoLeakage
EpitopeVec	Influenza A	Specificity	0.438535309503051	NoLeakage
EpitopeVec	Influenza A	Balanced accuracy	0.470520339075076	NoLeakage
EpitopeVec	Influenza A	Accuracy	0.473663522012579	NoLeakage
EpitopeVec	Measles morbilivirus	AUC	0.506204819277108	NoLeakage
EpitopeVec	Measles morbilivirus	F1	0.613333333333333	NoLeakage
EpitopeVec	Measles morbilivirus	MCC	0.0163717713828878	NoLeakage
EpitopeVec	Measles morbilivirus	PPV	0.552	NoLeakage
EpitopeVec	Measles morbilivirus	NPV	0.46551724137931	NoLeakage
EpitopeVec	Measles morbilivirus	Sensitivity	0.69	NoLeakage
EpitopeVec	Measles morbilivirus	Specificity	0.325301204819277	NoLeakage
EpitopeVec	Measles morbilivirus	Balanced accuracy	0.507650602409639	NoLeakage
EpitopeVec	Measles morbilivirus	Accuracy	0.524590163934426	NoLeakage
EpitopeVec	Mononegavirales	AUC	0.517958065904581	NoLeakage
EpitopeVec	Mononegavirales	F1	0.512163892445583	NoLeakage
EpitopeVec	Mononegavirales	MCC	0.0441147401121413	NoLeakage
EpitopeVec	Mononegavirales	PPV	0.491702519975415	NoLeakage
EpitopeVec	Mononegavirales	NPV	0.552344251766217	NoLeakage
EpitopeVec	Mononegavirales	Sensitivity	0.53440213760855	NoLeakage
EpitopeVec	Mononegavirales	Specificity	0.509780675755779	NoLeakage
EpitopeVec	Mononegavirales	Balanced accuracy	0.522091406682165	NoLeakage
EpitopeVec	Mononegavirales	Accuracy	0.521356783919598	NoLeakage
EpitopeVec	O. volvulus	AUC	0.533713900033474	NoLeakage
EpitopeVec	O. volvulus	F1	0.212418794379816	NoLeakage
EpitopeVec	O. volvulus	MCC	0.032186228645896	NoLeakage
EpitopeVec	O. volvulus	PPV	0.138413073439654	NoLeakage
EpitopeVec	O. volvulus	NPV	0.88324731482773	NoLeakage
EpitopeVec	O. volvulus	Sensitivity	0.456493506493507	NoLeakage
EpitopeVec	O. volvulus	Specificity	0.591333582368323	NoLeakage
EpitopeVec	O. volvulus	Balanced accuracy	0.523913544430915	NoLeakage
EpitopeVec	O. volvulus	Accuracy	0.574379490529066	NoLeakage
EpitopeVec	B. pertussis	AUC	0.575001916573677	NoLeakage
EpitopeVec	B. pertussis	F1	0.50354609929078	NoLeakage
EpitopeVec	B. pertussis	MCC	-0.0278819505194097	NoLeakage
EpitopeVec	B. pertussis	PPV	0.698360655737705	NoLeakage
EpitopeVec	B. pertussis	NPV	0.275938189845475	NoLeakage
EpitopeVec	B. pertussis	Sensitivity	0.393715341959335	NoLeakage
EpitopeVec	B. pertussis	Specificity	0.576036866359447	NoLeakage
EpitopeVec	B. pertussis	Balanced accuracy	0.484876104159391	NoLeakage
EpitopeVec	B. pertussis	Accuracy	0.445910290237467	NoLeakage
EpitopeVec	Corynebacterium	AUC	0.521394395078606	NoLeakage
EpitopeVec	Corynebacterium	F1	0.374384236453202	NoLeakage
EpitopeVec	Corynebacterium	MCC	0.160014855560438	NoLeakage
EpitopeVec	Corynebacterium	PPV	0.775510204081633	NoLeakage
EpitopeVec	Corynebacterium	NPV	0.42	NoLeakage
EpitopeVec	Corynebacterium	Sensitivity	0.246753246753247	NoLeakage
EpitopeVec	Corynebacterium	Specificity	0.884210526315789	NoLeakage
EpitopeVec	Corynebacterium	Balanced accuracy	0.565481886534518	NoLeakage
EpitopeVec	Corynebacterium	Accuracy	0.48995983935743	NoLeakage
EpitopeVec	E. coli	AUC	0.661818181818182	NoLeakage
EpitopeVec	E. coli	F1	0.502708559046587	NoLeakage
EpitopeVec	E. coli	MCC	-0.280423989301628	NoLeakage
EpitopeVec	E. coli	PPV	0.640883977900553	NoLeakage
EpitopeVec	E. coli	NPV	0.120320855614973	NoLeakage
EpitopeVec	E. coli	Sensitivity	0.413547237076649	NoLeakage
EpitopeVec	E. coli	Specificity	0.257142857142857	NoLeakage
EpitopeVec	E. coli	Balanced accuracy	0.335345047109753	NoLeakage
EpitopeVec	E. coli	Accuracy	0.376358695652174	NoLeakage
EpitopeVec	Enterobacteriaceae	AUC	0.601877004799881	NoLeakage
EpitopeVec	Enterobacteriaceae	F1	0.473239436619718	NoLeakage
EpitopeVec	Enterobacteriaceae	MCC	0.134044975418022	NoLeakage
EpitopeVec	Enterobacteriaceae	PPV	0.450805008944544	NoLeakage
EpitopeVec	Enterobacteriaceae	NPV	0.680904522613065	NoLeakage
EpitopeVec	Enterobacteriaceae	Sensitivity	0.49802371541502	NoLeakage
EpitopeVec	Enterobacteriaceae	Specificity	0.638398115429918	NoLeakage
EpitopeVec	Enterobacteriaceae	Balanced accuracy	0.568210915422469	NoLeakage
EpitopeVec	Enterobacteriaceae	Accuracy	0.585977859778598	NoLeakage
EpitopeVec	Lentivirus	AUC	0.608509142053446	NoLeakage
EpitopeVec	Lentivirus	F1	0.697749196141479	NoLeakage
EpitopeVec	Lentivirus	MCC	-0.00253950151010216	NoLeakage
EpitopeVec	Lentivirus	PPV	0.955947136563877	NoLeakage
EpitopeVec	Lentivirus	NPV	0.0430107526881721	NoLeakage
EpitopeVec	Lentivirus	Sensitivity	0.549367088607595	NoLeakage
EpitopeVec	Lentivirus	Specificity	0.444444444444444	NoLeakage
EpitopeVec	Lentivirus	Balanced accuracy	0.49690576652602	NoLeakage
EpitopeVec	Lentivirus	Accuracy	0.544794188861985	NoLeakage
EpitopeVec	M. tuberculosis	AUC	0.550751617581437	NoLeakage
EpitopeVec	M. tuberculosis	F1	0.520330578512397	NoLeakage
EpitopeVec	M. tuberculosis	MCC	-0.043077138516319	NoLeakage
EpitopeVec	M. tuberculosis	PPV	0.656380316930776	NoLeakage
EpitopeVec	M. tuberculosis	NPV	0.303152246814219	NoLeakage
EpitopeVec	M. tuberculosis	Sensitivity	0.430996714129244	NoLeakage
EpitopeVec	M. tuberculosis	Specificity	0.523148148148148	NoLeakage
EpitopeVec	M. tuberculosis	Balanced accuracy	0.477072431138696	NoLeakage
EpitopeVec	M. tuberculosis	Accuracy	0.460594795539033	NoLeakage
EpitopeVec	Orthopoxvirus	AUC	0.571969696969697	NoLeakage
EpitopeVec	Orthopoxvirus	F1	0.5	NoLeakage
EpitopeVec	Orthopoxvirus	MCC	-0.134074818161151	NoLeakage
EpitopeVec	Orthopoxvirus	PPV	0.7	NoLeakage
EpitopeVec	Orthopoxvirus	NPV	0.185185185185185	NoLeakage
EpitopeVec	Orthopoxvirus	Sensitivity	0.388888888888889	NoLeakage
EpitopeVec	Orthopoxvirus	Specificity	0.454545454545455	NoLeakage
EpitopeVec	Orthopoxvirus	Balanced accuracy	0.421717171717172	NoLeakage
EpitopeVec	Orthopoxvirus	Accuracy	0.404255319148936	NoLeakage
EpitopeVec	P. aeruginosa	AUC	0.57843137254902	NoLeakage
EpitopeVec	P. aeruginosa	F1	0.495412844036697	NoLeakage
EpitopeVec	P. aeruginosa	MCC	-0.107047802857579	NoLeakage
EpitopeVec	P. aeruginosa	PPV	0.442622950819672	NoLeakage
EpitopeVec	P. aeruginosa	NPV	0.447368421052632	NoLeakage
EpitopeVec	P. aeruginosa	Sensitivity	0.5625	NoLeakage
EpitopeVec	P. aeruginosa	Specificity	0.333333333333333	NoLeakage
EpitopeVec	P. aeruginosa	Balanced accuracy	0.447916666666667	NoLeakage
EpitopeVec	P. aeruginosa	Accuracy	0.444444444444444	NoLeakage
EpitopeVec	P. falciparum	AUC	0.564152602870143	NoLeakage
EpitopeVec	P. falciparum	F1	0.708145140827201	NoLeakage
EpitopeVec	P. falciparum	MCC	0.0585651909589734	NoLeakage
EpitopeVec	P. falciparum	PPV	0.828720750682979	NoLeakage
EpitopeVec	P. falciparum	NPV	0.218251088534107	NoLeakage
EpitopeVec	P. falciparum	Sensitivity	0.618199539252171	NoLeakage
EpitopeVec	P. falciparum	Specificity	0.454820415879017	NoLeakage
EpitopeVec	P. falciparum	Balanced accuracy	0.536509977565594	NoLeakage
EpitopeVec	P. falciparum	Accuracy	0.58717967123681	NoLeakage
EpitopeVec	SARS-Cov-2	AUC	0.620801977001162	NoLeakage
EpitopeVec	SARS-Cov-2	F1	0.174746174746175	NoLeakage
EpitopeVec	SARS-Cov-2	MCC	0.0886050505367424	NoLeakage
EpitopeVec	SARS-Cov-2	PPV	0.104955767413897	NoLeakage
EpitopeVec	SARS-Cov-2	NPV	0.943249126714929	NoLeakage
EpitopeVec	SARS-Cov-2	Sensitivity	0.521553563807085	NoLeakage
EpitopeVec	SARS-Cov-2	Specificity	0.641310708016384	NoLeakage
EpitopeVec	SARS-Cov-2	Balanced accuracy	0.581432135911734	NoLeakage
EpitopeVec	SARS-Cov-2	Accuracy	0.632373550770799	NoLeakage
EpitopeVec	S. mansoni	AUC	0.492478983398381	NoLeakage
EpitopeVec	S. mansoni	F1	0.297502714440825	NoLeakage
EpitopeVec	S. mansoni	MCC	0.0350325185085382	NoLeakage
EpitopeVec	S. mansoni	PPV	0.236381562731082	NoLeakage
EpitopeVec	S. mansoni	NPV	0.793566070398153	NoLeakage
EpitopeVec	S. mansoni	Sensitivity	0.401255230125523	NoLeakage
EpitopeVec	S. mansoni	Specificity	0.639725549482498	NoLeakage
EpitopeVec	S. mansoni	Balanced accuracy	0.520490389804011	NoLeakage
EpitopeVec	S. mansoni	Accuracy	0.587860587860588	NoLeakage
EpitopeVec	T. gondii	AUC	0.697125926795104	NoLeakage
EpitopeVec	T. gondii	F1	0.661775495231108	NoLeakage
EpitopeVec	T. gondii	MCC	0.277720108715187	NoLeakage
EpitopeVec	T. gondii	PPV	0.644285714285714	NoLeakage
EpitopeVec	T. gondii	NPV	0.63448275862069	NoLeakage
EpitopeVec	T. gondii	Sensitivity	0.680241327300151	NoLeakage
EpitopeVec	T. gondii	Specificity	0.596434359805511	NoLeakage
EpitopeVec	T. gondii	Balanced accuracy	0.638337843552831	NoLeakage
EpitopeVec	T. gondii	Accuracy	0.63984375	NoLeakage
ESM-1b bl.	C. difficile	AUC	0.486211545532541	NoLeakage
ESM-1b bl.	C. difficile	F1	0.176991150442478	NoLeakage
ESM-1b bl.	C. difficile	MCC	0.0517383821375513	NoLeakage
ESM-1b bl.	C. difficile	PPV	0.097323600973236	NoLeakage
ESM-1b bl.	C. difficile	NPV	0.964285714285714	NoLeakage
ESM-1b bl.	C. difficile	Sensitivity	0.975609756097561	NoLeakage
ESM-1b bl.	C. difficile	Specificity	0.0678391959798995	NoLeakage
ESM-1b bl.	C. difficile	Balanced accuracy	0.52172447603873	NoLeakage
ESM-1b bl.	C. difficile	Accuracy	0.152619589977221	NoLeakage
ESM-1b bl.	C. trachomatis	AUC	0.768746862449799	NoLeakage
ESM-1b bl.	C. trachomatis	F1	0.617924528301887	NoLeakage
ESM-1b bl.	C. trachomatis	MCC	0.385305726943011	NoLeakage
ESM-1b bl.	C. trachomatis	PPV	0.779761904761905	NoLeakage
ESM-1b bl.	C. trachomatis	NPV	0.629080118694362	NoLeakage
ESM-1b bl.	C. trachomatis	Sensitivity	0.51171875	NoLeakage
ESM-1b bl.	C. trachomatis	Specificity	0.85140562248996	NoLeakage
ESM-1b bl.	C. trachomatis	Balanced accuracy	0.68156218624498	NoLeakage
ESM-1b bl.	C. trachomatis	Accuracy	0.679207920792079	NoLeakage
ESM-1b bl.	Filoviridae	AUC	0.943595096982759	NoLeakage
ESM-1b bl.	Filoviridae	F1	0.602941176470588	NoLeakage
ESM-1b bl.	Filoviridae	MCC	0.558264943237627	NoLeakage
ESM-1b bl.	Filoviridae	PPV	0.525641025641026	NoLeakage
ESM-1b bl.	Filoviridae	NPV	0.965447154471545	NoLeakage
ESM-1b bl.	Filoviridae	Sensitivity	0.706896551724138	NoLeakage
ESM-1b bl.	Filoviridae	Specificity	0.927734375	NoLeakage
ESM-1b bl.	Filoviridae	Balanced accuracy	0.817315463362069	NoLeakage
ESM-1b bl.	Filoviridae	Accuracy	0.905263157894737	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	AUC	0.607527737553618	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	F1	0.376873661670236	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	MCC	0.24912736104327	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	PPV	0.745762711864407	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	NPV	0.598152424942263	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	Sensitivity	0.25214899713467	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	Specificity	0.92831541218638	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	Balanced accuracy	0.590232204660525	NoLeakage
ESM-1b bl.	Human Gammaherpesvirus 4	Accuracy	0.620846905537459	NoLeakage
ESM-1b bl.	Influenza A	AUC	0.718671556414061	NoLeakage
ESM-1b bl.	Influenza A	F1	0.823899371069182	NoLeakage
ESM-1b bl.	Influenza A	MCC	-0.0578513272334432	NoLeakage
ESM-1b bl.	Influenza A	PPV	0.743262411347518	NoLeakage
ESM-1b bl.	Influenza A	NPV	0.156862745098039	NoLeakage
ESM-1b bl.	Influenza A	Sensitivity	0.924162257495591	NoLeakage
ESM-1b bl.	Influenza A	Specificity	0.0423280423280423	NoLeakage
ESM-1b bl.	Influenza A	Balanced accuracy	0.483245149911817	NoLeakage
ESM-1b bl.	Influenza A	Accuracy	0.703703703703704	NoLeakage
ESM-1b bl.	Measles morbilivirus	AUC	0.577420343137255	NoLeakage
ESM-1b bl.	Measles morbilivirus	F1	0.608040201005025	NoLeakage
ESM-1b bl.	Measles morbilivirus	MCC	0.159664344969828	NoLeakage
ESM-1b bl.	Measles morbilivirus	PPV	0.530701754385965	NoLeakage
ESM-1b bl.	Measles morbilivirus	NPV	0.634328358208955	NoLeakage
ESM-1b bl.	Measles morbilivirus	Sensitivity	0.711764705882353	NoLeakage
ESM-1b bl.	Measles morbilivirus	Specificity	0.442708333333333	NoLeakage
ESM-1b bl.	Measles morbilivirus	Balanced accuracy	0.577236519607843	NoLeakage
ESM-1b bl.	Measles morbilivirus	Accuracy	0.569060773480663	NoLeakage
ESM-1b bl.	Mononegavirales	AUC	0.740039589557944	NoLeakage
ESM-1b bl.	Mononegavirales	F1	0.59308314937454	NoLeakage
ESM-1b bl.	Mononegavirales	MCC	0.32084140651009	NoLeakage
ESM-1b bl.	Mononegavirales	PPV	0.46969696969697	NoLeakage
ESM-1b bl.	Mononegavirales	NPV	0.839080459770115	NoLeakage
ESM-1b bl.	Mononegavirales	Sensitivity	0.80439121756487	NoLeakage
ESM-1b bl.	Mononegavirales	Specificity	0.528985507246377	NoLeakage
ESM-1b bl.	Mononegavirales	Balanced accuracy	0.666688362405624	NoLeakage
ESM-1b bl.	Mononegavirales	Accuracy	0.623040218132243	NoLeakage
ESM-1b bl.	O. volvulus	AUC	0.672958808029141	NoLeakage
ESM-1b bl.	O. volvulus	F1	0.250497017892644	NoLeakage
ESM-1b bl.	O. volvulus	MCC	0.201578330456862	NoLeakage
ESM-1b bl.	O. volvulus	PPV	0.431506849315068	NoLeakage
ESM-1b bl.	O. volvulus	NPV	0.868456375838926	NoLeakage
ESM-1b bl.	O. volvulus	Sensitivity	0.176470588235294	NoLeakage
ESM-1b bl.	O. volvulus	Specificity	0.95899209486166	NoLeakage
ESM-1b bl.	O. volvulus	Balanced accuracy	0.567731341548477	NoLeakage
ESM-1b bl.	O. volvulus	Accuracy	0.841663166736665	NoLeakage
ESM-1b bl.	B. pertussis	AUC	0.527481085892301	NoLeakage
ESM-1b bl.	B. pertussis	F1	0.822134387351779	NoLeakage
ESM-1b bl.	B. pertussis	MCC	-0.0898083993027845	NoLeakage
ESM-1b bl.	B. pertussis	PPV	0.712328767123288	NoLeakage
ESM-1b bl.	B. pertussis	NPV	0	NoLeakage
ESM-1b bl.	B. pertussis	Sensitivity	0.97196261682243	NoLeakage
ESM-1b bl.	B. pertussis	Specificity	0	NoLeakage
ESM-1b bl.	B. pertussis	Balanced accuracy	0.485981308411215	NoLeakage
ESM-1b bl.	B. pertussis	Accuracy	0.697986577181208	NoLeakage
ESM-1b bl.	Corynebacterium	AUC	0.51712962962963	NoLeakage
ESM-1b bl.	Corynebacterium	F1	0.683544303797468	NoLeakage
ESM-1b bl.	Corynebacterium	MCC	0.294174202707276	NoLeakage
ESM-1b bl.	Corynebacterium	PPV	0.519230769230769	NoLeakage
ESM-1b bl.	Corynebacterium	NPV	1	NoLeakage
ESM-1b bl.	Corynebacterium	Sensitivity	1	NoLeakage
ESM-1b bl.	Corynebacterium	Specificity	0.166666666666667	NoLeakage
ESM-1b bl.	Corynebacterium	Balanced accuracy	0.583333333333333	NoLeakage
ESM-1b bl.	Corynebacterium	Accuracy	0.56140350877193	NoLeakage
ESM-1b bl.	E. coli	AUC	0.854983067247218	NoLeakage
ESM-1b bl.	E. coli	F1	0.862690707350901	NoLeakage
ESM-1b bl.	E. coli	MCC	0.21661312239165	NoLeakage
ESM-1b bl.	E. coli	PPV	0.76039119804401	NoLeakage
ESM-1b bl.	E. coli	NPV	0.888888888888889	NoLeakage
ESM-1b bl.	E. coli	Sensitivity	0.996794871794872	NoLeakage
ESM-1b bl.	E. coli	Specificity	0.0754716981132075	NoLeakage
ESM-1b bl.	E. coli	Balanced accuracy	0.53613328495404	NoLeakage
ESM-1b bl.	E. coli	Accuracy	0.763157894736842	NoLeakage
ESM-1b bl.	Enterobacteriaceae	AUC	0.722479794605338	NoLeakage
ESM-1b bl.	Enterobacteriaceae	F1	0.631578947368421	NoLeakage
ESM-1b bl.	Enterobacteriaceae	MCC	-0.0348986886857516	NoLeakage
ESM-1b bl.	Enterobacteriaceae	PPV	0.467166979362101	NoLeakage
ESM-1b bl.	Enterobacteriaceae	NPV	0.409090909090909	NoLeakage
ESM-1b bl.	Enterobacteriaceae	Sensitivity	0.974559686888454	NoLeakage
ESM-1b bl.	Enterobacteriaceae	Specificity	0.0155979202772964	NoLeakage
ESM-1b bl.	Enterobacteriaceae	Balanced accuracy	0.495078803582875	NoLeakage
ESM-1b bl.	Enterobacteriaceae	Accuracy	0.465992647058824	NoLeakage
ESM-1b bl.	Lentivirus	AUC	0.794489294489295	NoLeakage
ESM-1b bl.	Lentivirus	F1	0.876623376623377	NoLeakage
ESM-1b bl.	Lentivirus	MCC	0.614975326035242	NoLeakage
ESM-1b bl.	Lentivirus	PPV	0.84375	NoLeakage
ESM-1b bl.	Lentivirus	NPV	0.8	NoLeakage
ESM-1b bl.	Lentivirus	Sensitivity	0.912162162162162	NoLeakage
ESM-1b bl.	Lentivirus	Specificity	0.675324675324675	NoLeakage
ESM-1b bl.	Lentivirus	Balanced accuracy	0.793743418743419	NoLeakage
ESM-1b bl.	Lentivirus	Accuracy	0.831111111111111	NoLeakage
ESM-1b bl.	M. tuberculosis	AUC	0.50623900311053	NoLeakage
ESM-1b bl.	M. tuberculosis	F1	0.647742633144093	NoLeakage
ESM-1b bl.	M. tuberculosis	MCC	0.0392287884825752	NoLeakage
ESM-1b bl.	M. tuberculosis	PPV	0.527753303964758	NoLeakage
ESM-1b bl.	M. tuberculosis	NPV	0.523711340206186	NoLeakage
ESM-1b bl.	M. tuberculosis	Sensitivity	0.838348495451365	NoLeakage
ESM-1b bl.	M. tuberculosis	Specificity	0.191553544494721	NoLeakage
ESM-1b bl.	M. tuberculosis	Balanced accuracy	0.514951019973043	NoLeakage
ESM-1b bl.	M. tuberculosis	Accuracy	0.527041742286751	NoLeakage
ESM-1b bl.	Orthopoxvirus	AUC	0.693141480730223	NoLeakage
ESM-1b bl.	Orthopoxvirus	F1	0.396551724137931	NoLeakage
ESM-1b bl.	Orthopoxvirus	MCC	0.245873504012445	NoLeakage
ESM-1b bl.	Orthopoxvirus	PPV	0.264367816091954	NoLeakage
ESM-1b bl.	Orthopoxvirus	NPV	0.923076923076923	NoLeakage
ESM-1b bl.	Orthopoxvirus	Sensitivity	0.793103448275862	NoLeakage
ESM-1b bl.	Orthopoxvirus	Specificity	0.529411764705882	NoLeakage
ESM-1b bl.	Orthopoxvirus	Balanced accuracy	0.661257606490872	NoLeakage
ESM-1b bl.	Orthopoxvirus	Accuracy	0.575757575757576	NoLeakage
ESM-1b bl.	P. aeruginosa	AUC	0.669098391320614	NoLeakage
ESM-1b bl.	P. aeruginosa	F1	0.690647482014389	NoLeakage
ESM-1b bl.	P. aeruginosa	MCC	0.262683909374395	NoLeakage
ESM-1b bl.	P. aeruginosa	PPV	0.827586206896552	NoLeakage
ESM-1b bl.	P. aeruginosa	NPV	0.410714285714286	NoLeakage
ESM-1b bl.	P. aeruginosa	Sensitivity	0.592592592592593	NoLeakage
ESM-1b bl.	P. aeruginosa	Specificity	0.696969696969697	NoLeakage
ESM-1b bl.	P. aeruginosa	Balanced accuracy	0.644781144781145	NoLeakage
ESM-1b bl.	P. aeruginosa	Accuracy	0.62280701754386	NoLeakage
ESM-1b bl.	P. falciparum	AUC	0.791586075593345	NoLeakage
ESM-1b bl.	P. falciparum	F1	0.814591951861602	NoLeakage
ESM-1b bl.	P. falciparum	MCC	0.453271236562517	NoLeakage
ESM-1b bl.	P. falciparum	PPV	0.763213530655391	NoLeakage
ESM-1b bl.	P. falciparum	NPV	0.722859664607237	NoLeakage
ESM-1b bl.	P. falciparum	Sensitivity	0.873387096774194	NoLeakage
ESM-1b bl.	P. falciparum	Specificity	0.549295774647887	NoLeakage
ESM-1b bl.	P. falciparum	Balanced accuracy	0.71134143571104	NoLeakage
ESM-1b bl.	P. falciparum	Accuracy	0.751699823721984	NoLeakage
ESM-1b bl.	SARS-Cov-2	AUC	0.46088877810693	NoLeakage
ESM-1b bl.	SARS-Cov-2	F1	0.163890739506995	NoLeakage
ESM-1b bl.	SARS-Cov-2	MCC	0.0723132017299886	NoLeakage
ESM-1b bl.	SARS-Cov-2	PPV	0.169655172413793	NoLeakage
ESM-1b bl.	SARS-Cov-2	NPV	0.904879825200291	NoLeakage
ESM-1b bl.	SARS-Cov-2	Sensitivity	0.158505154639175	NoLeakage
ESM-1b bl.	SARS-Cov-2	Specificity	0.911652480187849	NoLeakage
ESM-1b bl.	SARS-Cov-2	Balanced accuracy	0.535078817413512	NoLeakage
ESM-1b bl.	SARS-Cov-2	Accuracy	0.834650856389987	NoLeakage
ESM-1b bl.	S. mansoni	AUC	0.543571188636691	NoLeakage
ESM-1b bl.	S. mansoni	F1	0.329774614472123	NoLeakage
ESM-1b bl.	S. mansoni	MCC	0.0926527760270721	NoLeakage
ESM-1b bl.	S. mansoni	PPV	0.358247422680412	NoLeakage
ESM-1b bl.	S. mansoni	NPV	0.739273927392739	NoLeakage
ESM-1b bl.	S. mansoni	Sensitivity	0.305494505494506	NoLeakage
ESM-1b bl.	S. mansoni	Specificity	0.782532751091703	NoLeakage
ESM-1b bl.	S. mansoni	Balanced accuracy	0.544013628293104	NoLeakage
ESM-1b bl.	S. mansoni	Accuracy	0.646875	NoLeakage
ESM-1b bl.	T. gondii	AUC	0.654063758024154	NoLeakage
ESM-1b bl.	T. gondii	F1	0.805970149253731	NoLeakage
ESM-1b bl.	T. gondii	MCC	0.127740215810867	NoLeakage
ESM-1b bl.	T. gondii	PPV	0.707865168539326	NoLeakage
ESM-1b bl.	T. gondii	NPV	0.5	NoLeakage
ESM-1b bl.	T. gondii	Sensitivity	0.935643564356436	NoLeakage
ESM-1b bl.	T. gondii	Specificity	0.142857142857143	NoLeakage
ESM-1b bl.	T. gondii	Balanced accuracy	0.539250353606789	NoLeakage
ESM-1b bl.	T. gondii	Accuracy	0.689419795221843	NoLeakage
NPTransfer bl.	C. difficile	AUC	0.58426277730114	NoLeakage
NPTransfer bl.	C. difficile	F1	0.170833333333333	NoLeakage
NPTransfer bl.	C. difficile	MCC	0	NoLeakage
NPTransfer bl.	C. difficile	PPV	0.0933940774487472	NoLeakage
NPTransfer bl.	C. difficile	NPV	0	NoLeakage
NPTransfer bl.	C. difficile	Sensitivity	1	NoLeakage
NPTransfer bl.	C. difficile	Specificity	0	NoLeakage
NPTransfer bl.	C. difficile	Balanced accuracy	0.5	NoLeakage
NPTransfer bl.	C. difficile	Accuracy	0.0933940774487472	NoLeakage
NPTransfer bl.	C. trachomatis	AUC	0.775484751506024	NoLeakage
NPTransfer bl.	C. trachomatis	F1	0.711382113821138	NoLeakage
NPTransfer bl.	C. trachomatis	MCC	0.439511088461213	NoLeakage
NPTransfer bl.	C. trachomatis	PPV	0.741525423728813	NoLeakage
NPTransfer bl.	C. trachomatis	NPV	0.698884758364312	NoLeakage
NPTransfer bl.	C. trachomatis	Sensitivity	0.68359375	NoLeakage
NPTransfer bl.	C. trachomatis	Specificity	0.755020080321285	NoLeakage
NPTransfer bl.	C. trachomatis	Balanced accuracy	0.719306915160643	NoLeakage
NPTransfer bl.	C. trachomatis	Accuracy	0.718811881188119	NoLeakage
NPTransfer bl.	Filoviridae	AUC	0.966258081896552	NoLeakage
NPTransfer bl.	Filoviridae	F1	0.742424242424242	NoLeakage
NPTransfer bl.	Filoviridae	MCC	0.715986861403242	NoLeakage
NPTransfer bl.	Filoviridae	PPV	0.662162162162162	NoLeakage
NPTransfer bl.	Filoviridae	NPV	0.981854838709677	NoLeakage
NPTransfer bl.	Filoviridae	Sensitivity	0.844827586206897	NoLeakage
NPTransfer bl.	Filoviridae	Specificity	0.951171875	NoLeakage
